382,4806582.747,421925.003,1821.965,AKAYIRA
383,4806573.113,421927.783,1823.666,AKAYIRA
384,4806581.25,421936.942,1829.491,P
385,4806589.905,421945.955,1834.54,BT
386,4806605.045,421944.076,1832.634,BT
387,4806620.237,421940.334,1831.852,BT
388,4806619.903,421942.256,1833.934,HT
389,4806607.798,421946.518,1835.046,HT
390,4806612.919,421950.87,1835.256,AP
391,4806629.7,421946.828,1833.819,P
392,4806624.472,421958.736,1834.576,RD
393,4806623.617,421965.766,1835.594,RD
394,4806606.065,421961.808,1835.107,RD
395,4806601.601,421956.192,1835.351,RD
396,4806618.707,421958.43,1834.978,RD
397,4806621.923,421966.428,1835.162,POTO
398,4806644.953,421973.939,1833.216,HT
399,4806645.027,421973.913,1833.0,HT
400,4806629.942,421974.007,1834.38,HT
401,4806610.669,421975.085,1835.921,HT
402,4806611.042,421977.075,1834.406,BT
403,4806635.476,421980.994,1830.058,BT
404,4806659.116,421985.371,1824.993,H
405,4806657.475,421976.829,1825.756,H
406,4806663.429,421975.512,1827.706,H
407,4806650.01,422000.121,1820.857,HT
408,4806629.078,421999.692,1825.29,HT
409,4806658.426,422000.759,1819.401,HT
410,4806656.405,421999.523,1819.848,RUH
411,4806655.56,421999.44,1819.858,RUH
412,4806655.5,422002.29,1818.471,RUH
413,4806656.015,422002.287,1818.449,RUH
414,4806652.526,422001.528,1818.499,BT
415,4806650.856,422001.309,1818.646,BT
416,4806632.394,422001.425,1820.696,BT
417,4806633.585,422004.128,1820.671,HT
418,4806651.748,422002.415,1818.655,HT
419,4806667.548,422004.7,1814.183,HT
420,4806667.304,422005.471,1812.223,BT
421,4806653.949,422005.417,1813.363,BT
422,4806636.822,422006.301,1814.311,BT
423,4806636.707,422009.072,1814.143,RD
424,4806656.375,422008.475,1812.711,RD
425,4806674.296,422010.523,1811.476,RD
426,4806674.941,422018.589,1811.382,RD
427,4806663.034,422017.481,1812.162,RD
428,4806643.434,422017.351,1813.473,RD
429,4806645.564,422020.725,1812.956,HT
430,4806665.541,422020.788,1811.521,HT
431,4806679.621,422022.308,1810.038,HT
432,4806678.851,422026.124,1806.8,BT
433,4806670.32,422027.128,1806.233,BT
434,4806655.77,422026.061,1807.833,BT
435,4806663.831,422045.084,1798.993,P
436,4806691.709,422055.566,1794.602,L
437,4806718.405,422070.081,1791.206,P
438,4806709.035,422075.881,1787.721,P
439,4806708.833,422076.769,1786.363,P
440,4806708.156,422077.424,1786.365,L
441,4806703.516,422091.389,1780.445,P
442,4806706.897,422107.165,1775.468,P
443,4806715.542,422113.143,1773.697,P
444,4806738.296,422117.581,1776.654,L
445,4806742.25,422120.05,1777.451,H
446,4806747.009,422113.52,1777.936,H
447,4806758.599,422121.479,1777.746,H
448,4806759.953,422124.315,1777.1,H
449,4806756.778,422129.045,1776.569,H
450,4806756.664,422141.956,1770.554,LINE
451,4806773.508,422164.493,1768.064,LINE
452,4806787.33,422164.785,1767.271,P
453,4806781.943,422175.607,1762.644,L
454,4806766.005,422173.497,1761.784,P
455,4806768.389,422183.947,1756.777,AKAYIRA
456,4806780.527,422182.802,1758.619,AKAYIRA
457,4806785.909,422180.75,1759.326,AKAYIRA
458,4806802.795,422172.398,1762.073,AKAYIRA
459,4806807.815,422182.646,1757.777,P
460,4806817.053,422199.707,1751.483,UMUGEZI
461,4806802.05,422202.292,1752.1,UMUGEZI
462,4806820.081,422201.438,1750.609,UMUGEZI
463,4806804.471,422205.528,1751.481,UMUGEZI
464,4806789.314,422207.03,1752.227,UMUGEZI
465,4806799.05,422224.815,1754.731,P
466,4806826.139,422234.369,1754.41,L
467,4806838.749,422237.415,1753.745,L
468,4806838.742,422237.433,1753.726,L
469,4806841.053,422241.951,1753.759,UMUKINGO
470,4806844.13,422247.034,1753.171,UMUKINGO
471,4806843.048,422256.778,1752.693,UMUKINGO
472,4806842.435,422277.367,1752.423,UMUKINGO
473,4806843.909,422277.41,1750.814,UMUKINGO
474,4806844.279,422258.48,1750.702,UMUKINGO
475,4806844.273,422244.171,1753.489,UMUKINGO
476,4806844.958,422244.551,1750.571,UMUKINGO
477,4806865.553,422251.301,1748.52,UMUGEZI
478,4806867.232,422251.05,1747.601,UMUGEZI
479,4806866.512,422273.192,1747.198,UMUGEZI
480,4806867.213,422273.04,1747.118,UMUGEZI
481,4806873.227,422296.971,1746.351,UMUGEZI
482,4806872.316,422295.801,1746.508,UMUGEZI
483,4806873.449,422308.032,1746.146,UMUGEZI
484,4806874.532,422307.535,1746.189,UMUGEZI
485,4806879.458,422305.216,1747.088,LINE
486,4806898.877,422301.432,1754.143,P
487,4806899.158,422302.324,1753.212,P
488,4806909.986,422328.828,1755.57,P
489,4806917.976,422347.749,1756.261,P
490,4806920.46,422359.733,1755.832,L
491,4806929.212,422367.842,1755.762,AKAYIRA
492,4806932.412,422363.341,1757.173,AKAYIRA
493,4806945.729,422367.139,1759.338,AKAYIRA
494,4806957.111,422367.294,1760.275,AKAYIRA
495,4806979.965,422403.82,1747.621,P
496,4806978.437,422409.936,1745.302,P
497,4806970.092,422419.509,1741.71,UMUGEZI
498,4806969.965,422421.374,1740.539,UMUGEZI
499,4806975.024,422427.6,1740.505,UMUGEZI
500,4806976.106,422426.241,1739.93,UMUGEZI
501,4806973.771,422430.653,1742.636,LINE
502,4806971.808,422435.796,1743.778,AKAYIRA
503,4806981.162,422440.512,1743.462,AKAYIRA
504,4807017.357,422467.498,1742.927,AKAYIRA
505,4807007.6,422475.625,1748.061,LINE
506,4807016.232,422494.419,1753.517,H
507,4807020.696,422501.114,1753.712,H
508,4807013.216,422506.522,1754.312,H
509,4807026.928,422523.259,1754.605,P
510,4807041.056,422520.184,1746.867,LINE
511,4807047.685,422521.733,1744.588,AKAYIRA
512,4807048.377,422529.835,1743.272,AKAYIRA
513,4807047.842,422552.849,1743.678,AKAYIRA
514,4807063.905,422550.498,1737.954,LINE
515,4807070.593,422549.771,1735.62,UMUGEZI
516,4807073.402,422549.125,1735.134,UMUGEZI
517,4807076.844,422567.722,1734.755,UMUGEZI
518,4807095.403,422590.49,1733.981,UMUGEZI
519,4807091.999,422591.912,1733.294,UMUGEZI
520,4807095.233,422592.12,1733.338,UMUGEZI
521,4807109.091,422585.787,1737.11,P
522,4807123.205,422612.123,1732.203,UMUGEZI
523,4807122.708,422616.245,1731.994,UMUGEZI
524,4807116.273,422620.189,1734.057,LINE
525,4807119.326,422632.028,1733.678,UMUGEZI
526,4807120.489,422633.06,1733.709,UMUGEZI
527,4807116.277,422641.026,1734.181,UMUGEZI
528,4807115.066,422640.993,1734.138,UMUGEZI
529,4807133.951,422643.732,1735.165,LINE
530,4807136.398,422663.569,1741.618,H
531,4807136.21,422670.356,1743.255,H
532,4807149.17,422663.837,1741.987,H
533,4807165.946,422670.519,1742.346,P
534,4807162.063,422672.908,1742.884,AKAYIRA
535,4807163.388,422682.854,1744.752,AKAYIRA
536,4807162.047,422703.858,1748.678,AKAYIRA
537,4807186.203,422705.97,1749.428,P
538,4807172.788,422718.684,1751.85,BT
539,4807189.373,422717.395,1751.092,BT
540,4807206.728,422721.24,1751.446,BT
541,4807206.483,422723.92,1754.771,HT
542,4807192.266,422721.158,1754.905,HT
543,4807174.862,422721.713,1755.084,HT
544,4807189.433,422739.678,1760.457,P
545,4807207.266,422741.196,1760.04,L
546,4807225.91,422742.423,1756.311,P
547,4807230.183,422756.563,1758.4,P
548,4807226.074,422766.1,1760.903,LINE
549,4807226.849,422773.487,1761.783,BT
550,4807230.796,422781.365,1761.565,BT
551,4807229.406,422783.762,1763.112,HT
552,4807231.869,422796.539,1762.591,HT
553,4807234.602,422800.597,1760.607,BT
554,4807248.366,422802.124,1754.589,P
555,4807255.842,422805.772,1749.043,L
556,4807269.908,422813.418,1740.709,P
557,4807270.8,422834.565,1735.393,P
558,4807281.308,422839.65,1728.358,LINE
559,4807291.29,422845.501,1723.116,P
560,4807296.44,422859.741,1719.729,L
561,4807307.813,422858.134,1718.396,P
562,4807309.913,422866.941,1720.667,P
563,4807305.041,422871.705,1723.643,LINE
564,4807292.45,422877.92,1726.214,P
565,4807295.412,422885.068,1729.09,P
566,4807306.38,422891.647,1734.029,P
567,4807323.418,422895.546,1735.557,L
568,4807331.542,422895.263,1734.498,P
569,4807339.584,422901.883,1735.486,P
570,4807333.513,422909.03,1741.015,LINE
571,4807330.529,422914.362,1741.924,P
572,4807339.834,422929.312,1743.017,P
573,4807359.536,422948.123,1733.925,P
574,4807365.511,422953.525,1730.818,HT
575,4807366.206,422952.487,1730.861,HT
576,4807374.033,422940.853,1728.374,P
577,4807373.465,422947.313,1727.564,P
578,4807371.118,422947.937,1729.259,BT
579,4807366.891,422953.45,1728.81,BT
580,4807368.903,422968.658,1720.377,P
581,4807374.905,422979.4,1712.589,P
582,4807394.471,422990.118,1702.956,LINE
583,4807401.845,422981.22,1701.684,IGISHANGA
584,4807395.447,423005.524,1705.983,IGISHANGA
585,4807403.135,423001.63,1701.601,IGISHANGA
586,4807402.328,423013.707,1702.543,IGISHANGA
587,4807397.274,423023.17,1703.939,IGISHANGA
588,4807402.943,423026.413,1703.038,AKAYIRA
589,4807416.132,423033.144,1701.481,AKAYIRA
590,4807436.768,423046.298,1701.242,AKAYIRA
591,4807456.966,423054.785,1700.004,AKAYIRA
592,4807471.662,423060.835,1700.163,AKAYIRA
593,4807464.067,423070.707,1705.146,P
594,4807461.203,423078.768,1710.272,L
595,4807484.949,423092.153,1713.859,P
596,4807481.313,423105.645,1722.278,LINE
597,4807500.129,423130.599,1722.229,LINE
598,4807507.724,423130.093,1719.827,P
599,4807513.952,423126.959,1715.797,P
600,4807508.056,423105.305,1710.685,L
601,4807518.336,423096.056,1702.89,P
602,4805580.088,419617.356,1467.777,P
603,4805549.54,419765.157,1511.572,P
604,4805770.97,420630.083,1706.129,P
605,4806148.797,421304.026,1762.533,P
606,4806430.988,421795.045,1794.029,P
607,4806612.998,421950.92,1835.29,P
608,4807500.114,423130.593,1722.189,P
609,4807399.592,423449.834,1718.013,P
610,4807383.644,423461.154,1712.783,UM
611,4807394.62,423465.594,1709.749,L
612,4807404.282,423468.636,1709.885,UM
613,4807404.038,423469.639,1708.902,BT
614,4807406.058,423474.061,1707.601,PLONI
615,4807415.444,423470.128,1708.791,PLONI
616,4807419.661,423478.812,1708.6,PLONI
617,4807394.382,423466.45,1709.634,BT
618,4807384.414,423462.853,1710.009,BT
619,4807388.358,423485.582,1700.368,BT
620,4807398.361,423490.286,1699.703,P
621,4807387.608,423487.886,1699.417,P
622,4807381.936,423486.816,1699.633,P
623,4807396.018,423448.769,1718.105,BT
624,4807401.19,423444.811,1718.621,BT
625,4807401.428,423444.141,1720.301,HT
626,4807390.483,423434.396,1724.165,H
627,4807390.264,423429.102,1724.7,H
628,4807383.107,423434.405,1725.542,H
629,4807408.228,423422.351,1718.063,L
630,4807412.697,423421.164,1715.174,P
631,4807403.584,423397.349,1724.205,P
632,4807415.605,423399.627,1718.403,L
633,4807425.183,423402.93,1713.299,P
634,4807431.048,423392.335,1714.265,P
635,4807433.173,423385.794,1715.121,P
