Position X,Position Y,Position Z
421990.000,4806430.000,1820.254
421990.000,4806390.000,1827.389
421990.000,4806380.000,1833.512
421990.000,4806370.000,1839.407
421990.000,4806420.000,1820.618
421990.000,4806410.000,1822.878
421990.000,4806400.000,1824.942
421990.000,4806500.000,1829.029
421990.000,4806600.000,1838.881
421990.000,4806590.000,1839.463
421990.000,4806580.000,1838.909
421990.000,4806630.000,1836.490
421990.000,4806620.000,1837.748
421990.000,4806610.000,1838.403
421990.000,4806570.000,1838.805
421990.000,4806530.000,1834.799
421990.000,4806520.000,1830.969
421990.000,4806510.000,1829.269
421990.000,4806560.000,1838.929
421990.000,4806550.000,1838.698
421990.000,4806540.000,1837.128
421993.470,4806366.530,1839.389
421994.945,4806895.055,1817.830
421996.748,4806370.000,1839.566
421998.328,4806371.672,1838.617
422000.000,4806740.000,1828.481
422000.000,4806730.000,1829.256
422000.000,4806720.000,1829.519
422000.000,4806770.000,1829.887
422000.000,4806760.000,1828.791
422000.000,4806750.000,1828.342
422000.000,4806710.000,1828.731
422000.000,4806670.000,1824.181
422000.000,4806660.000,1825.743
422000.000,4806650.000,1827.886
422000.000,4806700.000,1825.331
422000.000,4806690.000,1824.135
422000.000,4806680.000,1824.020
422000.000,4806780.000,1829.887
422000.000,4806880.000,1821.314
422000.000,4806870.000,1823.606
422000.000,4806860.000,1827.283
422000.000,4806898.873,1818.081
422000.000,4806373.442,1837.379
422000.000,4806890.000,1819.278
422000.000,4806850.000,1828.317
422000.000,4806810.000,1831.188
422000.000,4806800.000,1830.252
422000.000,4806790.000,1829.800
422000.000,4806840.000,1828.763
422000.000,4806830.000,1830.700
422000.000,4806820.000,1831.112
422000.000,4806470.000,1819.955
422000.000,4806460.000,1818.459
422000.000,4806450.000,1817.491
422000.000,4806500.000,1825.774
422000.000,4806490.000,1826.775
422000.000,4806480.000,1822.658
422000.000,4806440.000,1817.256
422000.000,4806400.000,1824.110
422000.000,4806390.000,1827.120
422000.000,4806380.000,1833.067
422000.000,4806430.000,1817.408
422000.000,4806420.000,1819.504
422000.000,4806410.000,1821.683
422000.000,4806510.000,1827.515
422000.000,4806610.000,1834.689
422000.000,4806600.000,1835.149
422000.000,4806590.000,1835.073
422000.000,4806640.000,1830.157
422000.000,4806630.000,1832.262
422000.000,4806620.000,1833.718
422000.000,4806580.000,1834.351
422000.000,4806540.000,1830.485
422000.000,4806530.000,1827.903
422000.000,4806520.000,1828.041
422000.000,4806570.000,1833.710
422000.000,4806560.000,1834.692
422000.000,4806550.000,1834.434
422001.491,4806900.000,1817.846
422006.196,4806380.000,1831.646
422010.000,4806750.000,1826.197
422010.000,4806740.000,1825.290
422010.000,4806730.000,1823.954
422010.000,4806780.000,1828.166
422010.000,4806770.000,1827.538
422010.000,4806760.000,1826.730
422010.000,4806720.000,1824.331
422010.000,4806680.000,1819.218
422010.000,4806670.000,1819.023
422010.000,4806660.000,1820.128
422010.000,4806710.000,1823.804
422010.000,4806700.000,1820.458
422010.000,4806690.000,1818.960
422010.000,4806790.000,1828.779
422010.000,4806890.000,1818.838
422010.000,4806880.000,1820.661
422010.000,4806870.000,1823.770
422010.000,4806906.428,1816.532
422010.000,4806384.026,1828.832
422010.000,4806900.000,1817.370
422010.000,4806860.000,1826.429
422010.000,4806820.000,1829.468
422010.000,4806810.000,1829.941
422010.000,4806800.000,1829.653
422010.000,4806850.000,1827.629
422010.000,4806840.000,1828.670
422010.000,4806830.000,1829.288
422010.000,4806480.000,1818.653
422010.000,4806470.000,1817.195
422010.000,4806460.000,1815.641
422010.000,4806510.000,1823.610
422010.000,4806500.000,1822.469
422010.000,4806490.000,1821.114
422010.000,4806450.000,1814.918
422010.000,4806410.000,1820.766
422010.000,4806400.000,1823.593
422010.000,4806390.000,1825.951
422010.000,4806440.000,1815.104
422010.000,4806430.000,1815.840
422010.000,4806420.000,1818.248
422010.000,4806520.000,1826.904
422010.000,4806620.000,1827.280
422010.000,4806610.000,1828.163
422010.000,4806600.000,1828.037
422010.000,4806650.000,1821.619
422010.000,4806640.000,1822.610
422010.000,4806630.000,1824.684
422010.000,4806590.000,1828.109
422010.000,4806550.000,1827.431
422010.000,4806540.000,1827.713
422010.000,4806530.000,1827.806
422010.000,4806580.000,1827.528
422010.000,4806570.000,1828.012
422010.000,4806560.000,1828.201
422012.035,4806907.965,1815.634
422012.902,4806387.098,1827.038
422014.728,4806910.000,1813.924
422015.645,4806390.000,1825.555
422017.731,4806912.269,1812.175
422017.761,4806392.239,1824.879
422020.000,4806760.000,1824.348
422020.000,4806750.000,1823.172
422020.000,4806740.000,1821.537
422020.000,4806790.000,1827.500
422020.000,4806780.000,1826.540
422020.000,4806770.000,1825.364
422020.000,4806730.000,1821.037
422020.000,4806690.000,1815.433
422020.000,4806680.000,1815.987
422020.000,4806670.000,1816.433
422020.000,4806720.000,1819.353
422020.000,4806710.000,1816.537
422020.000,4806700.000,1815.162
422020.000,4806800.000,1828.481
422020.000,4806900.000,1813.938
422020.000,4806890.000,1816.947
422020.000,4806880.000,1820.042
422020.000,4806913.983,1810.572
422020.000,4806394.609,1824.207
422020.000,4806910.000,1811.534
422020.000,4806870.000,1824.304
422020.000,4806830.000,1829.240
422020.000,4806820.000,1829.416
422020.000,4806810.000,1829.426
422020.000,4806860.000,1825.905
422020.000,4806850.000,1827.353
422020.000,4806840.000,1828.560
422020.000,4806490.000,1817.017
422020.000,4806480.000,1815.794
422020.000,4806470.000,1814.240
422020.000,4806520.000,1823.148
422020.000,4806510.000,1819.450
422020.000,4806500.000,1817.916
422020.000,4806460.000,1812.623
422020.000,4806420.000,1817.015
422020.000,4806410.000,1820.219
422020.000,4806400.000,1822.987
422020.000,4806450.000,1812.106
422020.000,4806440.000,1812.437
422020.000,4806430.000,1814.749
422020.000,4806530.000,1826.127
422020.000,4806630.000,1820.141
422020.000,4806620.000,1820.774
422020.000,4806610.000,1821.702
422020.000,4806660.000,1817.408
422020.000,4806650.000,1817.554
422020.000,4806640.000,1818.886
422020.000,4806600.000,1822.639
422020.000,4806560.000,1825.421
422020.000,4806550.000,1826.067
422020.000,4806540.000,1826.287
422020.000,4806590.000,1823.301
422020.000,4806580.000,1823.264
422020.000,4806570.000,1824.110
422022.619,4806397.381,1823.522
422023.427,4806916.573,1808.662
422025.093,4806400.000,1822.558
422027.477,4806402.523,1821.659
422027.964,4806920.000,1806.342
422029.124,4806920.876,1805.716
422030.000,4806770.000,1822.200
422030.000,4806760.000,1821.163
422030.000,4806750.000,1820.365
422030.000,4806800.000,1826.870
422030.000,4806790.000,1824.961
422030.000,4806780.000,1823.451
422030.000,4806740.000,1818.149
422030.000,4806700.000,1812.360
422030.000,4806690.000,1811.623
422030.000,4806680.000,1811.630
422030.000,4806730.000,1814.454
422030.000,4806720.000,1813.732
422030.000,4806710.000,1813.520
422030.000,4806810.000,1827.227
422030.000,4806910.000,1807.783
422030.000,4806900.000,1809.911
422030.000,4806890.000,1813.243
422030.000,4806921.538,1805.075
422030.000,4806405.193,1820.679
422030.000,4806920.000,1805.632
422030.000,4806880.000,1816.834
422030.000,4806840.000,1827.572
422030.000,4806830.000,1827.777
422030.000,4806820.000,1827.652
422030.000,4806870.000,1821.324
422030.000,4806860.000,1825.696
422030.000,4806850.000,1826.537
422030.000,4806500.000,1814.658
422030.000,4806490.000,1813.947
422030.000,4806480.000,1812.720
422030.000,4806530.000,1819.629
422030.000,4806520.000,1817.372
422030.000,4806510.000,1815.369
422030.000,4806470.000,1811.293
422030.000,4806430.000,1813.119
422030.000,4806420.000,1816.080
422030.000,4806410.000,1819.322
422030.000,4806460.000,1809.977
422030.000,4806450.000,1810.112
422030.000,4806440.000,1811.127
422030.000,4806540.000,1820.405
422030.000,4806640.000,1812.960
422030.000,4806630.000,1815.356
422030.000,4806620.000,1818.110
422030.000,4806670.000,1811.271
422030.000,4806660.000,1811.602
422030.000,4806650.000,1812.184
422030.000,4806610.000,1818.934
422030.000,4806570.000,1818.993
422030.000,4806560.000,1820.527
422030.000,4806550.000,1820.831
422030.000,4806600.000,1819.908
422030.000,4806590.000,1819.619
422030.000,4806580.000,1818.239
422032.335,4806407.665,1819.803
422034.542,4806410.000,1818.919
422034.820,4806925.180,1800.731
422037.193,4806412.807,1817.774
422040.000,4806780.000,1820.300
422040.000,4806770.000,1818.817
422040.000,4806760.000,1816.560
422040.000,4806810.000,1824.620
422040.000,4806800.000,1824.032
422040.000,4806790.000,1822.072
422040.000,4806750.000,1813.274
422040.000,4806710.000,1808.434
422040.000,4806700.000,1807.323
422040.000,4806690.000,1808.063
422040.000,4806740.000,1812.286
422040.000,4806730.000,1812.499
422040.000,4806720.000,1811.771
422040.000,4806910.000,1801.201
422040.000,4806900.000,1806.280
422040.000,4806890.000,1810.208
422040.000,4806929.093,1798.529
422040.000,4806415.777,1816.719
422040.000,4806920.000,1799.353
422040.000,4806880.000,1813.754
422040.000,4806840.000,1825.405
422040.000,4806830.000,1825.477
422040.000,4806820.000,1825.344
422040.000,4806870.000,1818.001
422040.000,4806860.000,1822.021
422040.000,4806850.000,1824.580
422040.000,4806680.000,1807.139
422040.000,4806510.000,1811.236
422040.000,4806500.000,1811.098
422040.000,4806490.000,1810.510
422040.000,4806540.000,1816.481
422040.000,4806530.000,1814.710
422040.000,4806520.000,1812.356
422040.000,4806480.000,1809.289
422040.000,4806440.000,1809.585
422040.000,4806430.000,1811.984
422040.000,4806420.000,1815.464
422040.000,4806470.000,1807.662
422040.000,4806460.000,1807.053
422040.000,4806450.000,1807.585
422040.000,4806640.000,1809.567
422040.000,4806630.000,1809.481
422040.000,4806620.000,1810.822
422040.000,4806670.000,1806.780
422040.000,4806660.000,1807.532
422040.000,4806650.000,1807.839
422040.000,4806610.000,1813.189
422040.000,4806570.000,1814.837
422040.000,4806560.000,1815.356
422040.000,4806550.000,1816.014
422040.000,4806600.000,1812.653
422040.000,4806590.000,1813.029
422040.000,4806580.000,1814.213
422040.517,4806929.483,1798.388
422041.200,4806930.000,1798.003
422042.052,4806417.948,1816.080
422043.990,4806420.000,1815.227
422046.213,4806933.787,1795.256
422046.910,4806423.090,1813.978
422050.000,4806790.000,1818.706
422050.000,4806780.000,1817.129
422050.000,4806770.000,1814.277
422050.000,4806820.000,1823.180
422050.000,4806810.000,1821.797
422050.000,4806800.000,1820.508
422050.000,4806760.000,1811.128
422050.000,4806720.000,1805.675
422050.000,4806710.000,1804.092
422050.000,4806700.000,1803.559
422050.000,4806750.000,1811.166
422050.000,4806740.000,1810.300
422050.000,4806730.000,1808.154
422050.000,4806920.000,1797.304
422050.000,4806910.000,1799.721
422050.000,4806900.000,1800.734
422050.000,4806936.648,1792.533
422050.000,4806426.361,1812.728
422050.000,4806930.000,1794.747
422050.000,4806890.000,1805.448
422050.000,4806850.000,1820.507
422050.000,4806840.000,1822.107
422050.000,4806830.000,1822.499
422050.000,4806880.000,1811.111
422050.000,4806870.000,1814.379
422050.000,4806860.000,1817.817
422050.000,4806690.000,1803.352
422050.000,4806520.000,1808.567
422050.000,4806510.000,1807.489
422050.000,4806500.000,1807.308
422050.000,4806550.000,1811.779
422050.000,4806540.000,1812.754
422050.000,4806530.000,1810.843
422050.000,4806490.000,1806.726
422050.000,4806450.000,1805.972
422050.000,4806440.000,1808.234
422050.000,4806430.000,1811.502
422050.000,4806480.000,1806.033
422050.000,4806470.000,1804.963
422050.000,4806460.000,1804.688
422050.000,4806650.000,1803.243
422050.000,4806640.000,1804.577
422050.000,4806630.000,1805.599
422050.000,4806680.000,1802.258
422050.000,4806670.000,1802.370
422050.000,4806660.000,1802.756
422050.000,4806620.000,1807.073
422050.000,4806580.000,1810.056
422050.000,4806570.000,1811.692
422050.000,4806560.000,1812.269
422050.000,4806610.000,1808.671
422050.000,4806600.000,1808.739
422050.000,4806590.000,1809.127
422051.768,4806428.232,1812.026
422051.909,4806938.091,1791.465
422053.439,4806430.000,1811.266
422054.437,4806940.000,1790.967
422056.626,4806433.374,1809.945
422057.606,4806942.394,1790.406
422060.000,4806800.000,1817.473
422060.000,4806790.000,1814.550
422060.000,4806780.000,1811.546
422060.000,4806830.000,1819.201
422060.000,4806820.000,1819.731
422060.000,4806810.000,1819.319
422060.000,4806770.000,1810.451
422060.000,4806730.000,1802.887
422060.000,4806720.000,1800.894
422060.000,4806710.000,1800.014
422060.000,4806760.000,1809.843
422060.000,4806750.000,1807.633
422060.000,4806740.000,1805.116
422060.000,4806930.000,1791.675
422060.000,4806920.000,1793.036
422060.000,4806910.000,1795.347
422060.000,4806944.203,1789.293
422060.000,4806436.944,1808.590
422060.000,4806940.000,1790.403
422060.000,4806900.000,1799.312
422060.000,4806860.000,1814.193
422060.000,4806850.000,1817.201
422060.000,4806840.000,1818.950
422060.000,4806890.000,1801.372
422060.000,4806880.000,1804.320
422060.000,4806870.000,1811.264
422060.000,4806700.000,1799.589
422060.000,4806530.000,1806.465
422060.000,4806520.000,1805.007
422060.000,4806510.000,1804.516
422060.000,4806560.000,1808.088
422060.000,4806550.000,1808.577
422060.000,4806540.000,1807.890
422060.000,4806500.000,1804.381
422060.000,4806460.000,1802.340
422060.000,4806450.000,1804.905
422060.000,4806440.000,1807.611
422060.000,4806490.000,1803.590
422060.000,4806480.000,1802.873
422060.000,4806470.000,1802.146
422060.000,4806660.000,1797.295
422060.000,4806650.000,1798.480
422060.000,4806640.000,1799.148
422060.000,4806690.000,1798.003
422060.000,4806680.000,1797.421
422060.000,4806670.000,1797.283
422060.000,4806630.000,1800.305
422060.000,4806590.000,1804.588
422060.000,4806580.000,1805.247
422060.000,4806570.000,1806.665
422060.000,4806620.000,1802.465
422060.000,4806610.000,1803.394
422060.000,4806600.000,1803.882
422061.484,4806438.516,1808.026
422062.887,4806440.000,1807.524
422063.302,4806946.698,1787.484
422066.343,4806443.657,1806.429
422067.673,4806950.000,1784.887
422068.999,4806951.001,1784.173
422070.000,4806810.000,1814.990
422070.000,4806800.000,1811.170
422070.000,4806790.000,1809.445
422070.000,4806840.000,1815.752
422070.000,4806830.000,1817.028
422070.000,4806820.000,1817.430
422070.000,4806780.000,1809.527
422070.000,4806740.000,1800.678
422070.000,4806730.000,1798.804
422070.000,4806720.000,1797.646
422070.000,4806770.000,1808.046
422070.000,4806760.000,1804.869
422070.000,4806750.000,1802.349
422070.000,4806940.000,1786.920
422070.000,4806930.000,1789.989
422070.000,4806920.000,1792.265
422070.000,4806951.758,1783.638
422070.000,4806447.528,1804.754
422070.000,4806950.000,1784.015
422070.000,4806910.000,1793.916
422070.000,4806870.000,1803.562
422070.000,4806860.000,1808.616
422070.000,4806850.000,1814.409
422070.000,4806900.000,1794.209
422070.000,4806890.000,1798.830
422070.000,4806880.000,1802.620
422070.000,4806710.000,1796.516
422070.000,4806540.000,1803.511
422070.000,4806530.000,1802.532
422070.000,4806520.000,1802.076
422070.000,4806570.000,1801.750
422070.000,4806560.000,1802.726
422070.000,4806550.000,1803.752
422070.000,4806510.000,1802.189
422070.000,4806470.000,1799.008
422070.000,4806460.000,1800.981
422070.000,4806450.000,1803.916
422070.000,4806500.000,1801.015
422070.000,4806490.000,1799.898
422070.000,4806480.000,1799.101
422070.000,4806670.000,1793.209
422070.000,4806660.000,1793.234
422070.000,4806650.000,1793.972
422070.000,4806700.000,1795.102
422070.000,4806690.000,1793.981
422070.000,4806680.000,1793.480
422070.000,4806640.000,1794.917
422070.000,4806600.000,1799.559
422070.000,4806590.000,1800.041
422070.000,4806580.000,1800.653
422070.000,4806630.000,1795.967
422070.000,4806620.000,1797.252
422070.000,4806610.000,1798.649
422071.201,4806448.799,1804.340
422072.335,4806450.000,1803.999
422074.695,4806955.305,1780.915
422076.059,4806453.941,1802.974
422079.601,4806457.690,1801.472
422080.000,4806810.000,1808.291
422080.000,4806800.000,1808.493
422080.000,4806790.000,1808.646
422080.000,4806840.000,1808.861
422080.000,4806830.000,1809.541
422080.000,4806820.000,1808.508
422080.000,4806780.000,1806.357
422080.000,4806740.000,1797.153
422080.000,4806730.000,1795.740
422080.000,4806720.000,1793.964
422080.000,4806770.000,1803.359
422080.000,4806760.000,1800.793
422080.000,4806750.000,1798.981
422080.000,4806940.000,1782.556
422080.000,4806930.000,1785.158
422080.000,4806920.000,1787.527
422080.000,4806959.313,1778.614
422080.000,4806457.991,1801.347
422080.000,4806950.000,1779.833
422080.000,4806910.000,1789.912
422080.000,4806870.000,1804.352
422080.000,4806860.000,1804.652
422080.000,4806850.000,1806.077
422080.000,4806900.000,1791.108
422080.000,4806890.000,1794.128
422080.000,4806880.000,1799.330
422080.000,4806550.000,1799.027
422080.000,4806540.000,1799.191
422080.000,4806530.000,1799.235
422080.000,4806580.000,1796.478
422080.000,4806570.000,1797.343
422080.000,4806560.000,1798.355
422080.000,4806520.000,1799.486
422080.000,4806480.000,1796.019
422080.000,4806470.000,1797.588
422080.000,4806460.000,1800.612
422080.000,4806510.000,1799.528
422080.000,4806500.000,1797.661
422080.000,4806490.000,1796.398
422080.000,4806680.000,1789.264
422080.000,4806670.000,1788.857
422080.000,4806660.000,1789.498
422080.000,4806710.000,1792.395
422080.000,4806700.000,1791.684
422080.000,4806690.000,1790.250
422080.000,4806650.000,1790.118
422080.000,4806610.000,1794.309
422080.000,4806600.000,1795.662
422080.000,4806590.000,1796.072
422080.000,4806640.000,1790.744
422080.000,4806630.000,1791.097
422080.000,4806620.000,1792.691
422080.391,4806959.609,1778.461
422080.909,4806960.000,1778.296
422081.144,4806458.856,1801.069
422082.659,4806460.000,1800.624
422086.088,4806963.912,1776.724
422086.841,4806463.159,1799.687
422090.000,4806820.000,1807.116
422090.000,4806810.000,1806.705
422090.000,4806800.000,1805.680
422090.000,4806850.000,1806.201
422090.000,4806840.000,1806.812
422090.000,4806830.000,1807.168
422090.000,4806790.000,1804.213
422090.000,4806750.000,1796.584
422090.000,4806740.000,1793.911
422090.000,4806730.000,1791.761
422090.000,4806780.000,1802.909
422090.000,4806770.000,1798.521
422090.000,4806760.000,1796.861
422090.000,4806950.000,1776.915
422090.000,4806940.000,1778.744
422090.000,4806930.000,1781.477
422090.000,4806966.868,1775.830
422090.000,4806465.546,1798.869
422090.000,4806960.000,1776.016
422090.000,4806920.000,1783.571
422090.000,4806880.000,1795.172
422090.000,4806870.000,1799.580
422090.000,4806860.000,1804.099
422090.000,4806910.000,1785.249
422090.000,4806900.000,1787.473
422090.000,4806890.000,1790.796
422090.000,4806560.000,1793.803
422090.000,4806550.000,1794.645
422090.000,4806540.000,1794.843
422090.000,4806590.000,1792.646
422090.000,4806580.000,1792.770
422090.000,4806570.000,1793.029
422090.000,4806530.000,1794.873
422090.000,4806490.000,1793.267
422090.000,4806480.000,1794.688
422090.000,4806470.000,1797.434
422090.000,4806520.000,1795.813
422090.000,4806510.000,1795.868
422090.000,4806500.000,1794.187
422090.000,4806690.000,1786.320
422090.000,4806680.000,1786.498
422090.000,4806670.000,1786.045
422090.000,4806720.000,1789.993
422090.000,4806710.000,1788.778
422090.000,4806700.000,1787.800
422090.000,4806660.000,1785.911
422090.000,4806620.000,1788.783
422090.000,4806610.000,1790.503
422090.000,4806600.000,1791.895
422090.000,4806650.000,1786.093
422090.000,4806640.000,1787.020
422090.000,4806630.000,1787.050
422091.784,4806968.216,1775.428
422092.537,4806467.463,1798.354
422094.146,4806970.000,1775.560
422095.895,4806470.000,1797.268
422097.481,4806972.519,1775.450
422098.233,4806471.767,1796.717
422100.000,4806830.000,1802.179
422100.000,4806820.000,1800.803
422100.000,4806810.000,1799.998
422100.000,4806860.000,1798.381
422100.000,4806850.000,1801.593
422100.000,4806840.000,1802.649
422100.000,4806800.000,1799.998
422100.000,4806760.000,1795.346
422100.000,4806750.000,1793.567
422100.000,4806740.000,1790.257
422100.000,4806790.000,1799.762
422100.000,4806780.000,1799.441
422100.000,4806770.000,1795.460
422100.000,4806960.000,1773.968
422100.000,4806950.000,1774.797
422100.000,4806940.000,1776.222
422100.000,4806974.423,1775.595
422100.000,4806473.101,1796.196
422100.000,4806970.000,1775.299
422100.000,4806930.000,1778.158
422100.000,4806890.000,1787.604
422100.000,4806880.000,1791.592
422100.000,4806870.000,1794.601
422100.000,4806920.000,1780.215
422100.000,4806910.000,1782.055
422100.000,4806900.000,1784.336
422100.000,4806570.000,1789.184
422100.000,4806560.000,1789.567
422100.000,4806550.000,1790.041
422100.000,4806600.000,1788.119
422100.000,4806590.000,1789.695
422100.000,4806580.000,1789.525
422100.000,4806540.000,1790.379
422100.000,4806500.000,1791.089
422100.000,4806490.000,1791.271
422100.000,4806480.000,1794.070
422100.000,4806530.000,1790.930
422100.000,4806520.000,1791.862
422100.000,4806510.000,1791.756
422100.000,4806700.000,1783.699
422100.000,4806690.000,1782.693
422100.000,4806680.000,1782.467
422100.000,4806730.000,1787.609
422100.000,4806720.000,1785.873
422100.000,4806710.000,1784.535
422100.000,4806670.000,1782.440
422100.000,4806630.000,1783.969
422100.000,4806620.000,1784.674
422100.000,4806610.000,1786.132
422100.000,4806660.000,1783.059
422100.000,4806650.000,1782.671
422100.000,4806640.000,1783.433
422103.177,4806976.823,1775.914
422103.930,4806476.070,1795.350
422107.382,4806980.000,1777.047
422108.873,4806981.127,1777.428
422109.132,4806480.000,1793.691
422109.626,4806480.374,1793.566
422110.000,4806840.000,1796.420
422110.000,4806830.000,1796.559
422110.000,4806820.000,1796.280
422110.000,4806870.000,1790.379
422110.000,4806860.000,1793.174
422110.000,4806850.000,1795.300
422110.000,4806810.000,1796.041
422110.000,4806770.000,1793.030
422110.000,4806760.000,1791.042
422110.000,4806750.000,1788.961
422110.000,4806800.000,1795.904
422110.000,4806790.000,1795.627
422110.000,4806780.000,1794.513
422110.000,4806970.000,1775.797
422110.000,4806960.000,1774.071
422110.000,4806950.000,1773.171
422110.000,4806981.978,1777.891
422110.000,4806480.656,1793.406
422110.000,4806980.000,1777.430
422110.000,4806940.000,1774.764
422110.000,4806900.000,1781.627
422110.000,4806890.000,1784.304
422110.000,4806880.000,1787.300
422110.000,4806930.000,1776.178
422110.000,4806920.000,1777.726
422110.000,4806910.000,1779.479
422110.000,4806580.000,1785.764
422110.000,4806570.000,1786.085
422110.000,4806560.000,1786.442
422110.000,4806610.000,1782.986
422110.000,4806600.000,1784.240
422110.000,4806590.000,1785.205
422110.000,4806550.000,1786.885
422110.000,4806510.000,1788.964
422110.000,4806500.000,1789.512
422110.000,4806490.000,1789.860
422110.000,4806540.000,1787.370
422110.000,4806530.000,1787.935
422110.000,4806520.000,1788.481
422110.000,4806710.000,1781.080
422110.000,4806700.000,1780.105
422110.000,4806690.000,1779.471
422110.000,4806740.000,1786.537
422110.000,4806730.000,1784.250
422110.000,4806720.000,1782.416
422110.000,4806680.000,1779.114
422110.000,4806640.000,1780.059
422110.000,4806630.000,1780.842
422110.000,4806620.000,1781.808
422110.000,4806670.000,1779.072
422110.000,4806660.000,1779.177
422110.000,4806650.000,1779.533
422114.570,4806985.430,1779.143
422115.323,4806484.677,1791.682
422120.000,4806840.000,1791.205
422120.000,4806830.000,1791.448
422120.000,4806820.000,1791.455
422120.000,4806870.000,1786.158
422120.000,4806860.000,1788.564
422120.000,4806850.000,1790.386
422120.000,4806810.000,1791.722
422120.000,4806770.000,1789.533
422120.000,4806760.000,1787.562
422120.000,4806750.000,1784.861
422120.000,4806800.000,1792.124
422120.000,4806790.000,1791.891
422120.000,4806780.000,1791.296
422120.000,4806970.000,1775.989
422120.000,4806960.000,1774.166
422120.000,4806950.000,1772.408
422120.000,4806989.533,1781.448
422120.000,4806488.211,1790.232
422120.000,4806980.000,1778.408
422120.000,4806940.000,1773.144
422120.000,4806900.000,1778.222
422120.000,4806890.000,1780.525
422120.000,4806880.000,1783.264
422120.000,4806930.000,1774.063
422120.000,4806920.000,1775.172
422120.000,4806910.000,1776.540
422120.000,4806580.000,1782.196
422120.000,4806570.000,1782.775
422120.000,4806560.000,1783.310
422120.000,4806610.000,1779.665
422120.000,4806600.000,1780.639
422120.000,4806590.000,1781.494
422120.000,4806550.000,1783.795
422120.000,4806510.000,1786.222
422120.000,4806500.000,1787.417
422120.000,4806490.000,1789.567
422120.000,4806540.000,1784.288
422120.000,4806530.000,1784.826
422120.000,4806520.000,1785.458
422120.000,4806710.000,1777.210
422120.000,4806700.000,1776.338
422120.000,4806690.000,1775.872
422120.000,4806740.000,1782.524
422120.000,4806730.000,1780.296
422120.000,4806720.000,1778.525
422120.000,4806680.000,1775.545
422120.000,4806640.000,1776.610
422120.000,4806630.000,1777.583
422120.000,4806620.000,1778.620
422120.000,4806670.000,1775.404
422120.000,4806660.000,1775.421
422120.000,4806650.000,1775.860
422120.266,4806989.734,1781.535
422120.619,4806990.000,1781.697
422121.019,4806488.981,1789.722
422122.368,4806490.000,1789.106
422125.963,4806994.037,1783.907
422126.715,4806493.285,1787.553
422130.000,4806850.000,1785.804
422130.000,4806840.000,1787.232
422130.000,4806830.000,1786.451
422130.000,4806880.000,1779.284
422130.000,4806870.000,1781.942
422130.000,4806860.000,1785.355
422130.000,4806820.000,1785.958
422130.000,4806780.000,1787.007
422130.000,4806770.000,1788.927
422130.000,4806760.000,1782.835
422130.000,4806810.000,1787.152
422130.000,4806800.000,1788.810
422130.000,4806790.000,1789.775
422130.000,4806980.000,1779.253
422130.000,4806970.000,1776.123
422130.000,4806960.000,1773.576
422130.000,4806997.088,1785.966
422130.000,4806495.766,1785.764
422130.000,4806990.000,1783.208
422130.000,4806950.000,1772.041
422130.000,4806910.000,1773.117
422130.000,4806900.000,1774.010
422130.000,4806890.000,1776.235
422130.000,4806940.000,1771.227
422130.000,4806930.000,1771.323
422130.000,4806920.000,1773.016
422130.000,4806590.000,1778.068
422130.000,4806580.000,1778.695
422130.000,4806570.000,1779.528
422130.000,4806620.000,1775.568
422130.000,4806610.000,1776.277
422130.000,4806600.000,1777.182
422130.000,4806560.000,1780.270
422130.000,4806520.000,1782.383
422130.000,4806510.000,1783.240
422130.000,4806500.000,1784.402
422130.000,4806550.000,1780.805
422130.000,4806540.000,1781.099
422130.000,4806530.000,1781.711
422130.000,4806720.000,1774.123
422130.000,4806710.000,1773.003
422130.000,4806700.000,1772.155
422130.000,4806750.000,1781.283
422130.000,4806740.000,1778.149
422130.000,4806730.000,1775.879
422130.000,4806690.000,1771.866
422130.000,4806650.000,1771.860
422130.000,4806640.000,1772.918
422130.000,4806630.000,1774.253
422130.000,4806680.000,1772.445
422130.000,4806670.000,1771.168
422130.000,4806660.000,1771.340
422131.659,4806998.341,1786.646
422132.412,4806497.588,1784.694
422133.855,4807000.000,1787.676
422135.604,4806500.000,1783.755
422137.355,4807002.645,1789.102
422138.108,4806501.892,1783.246
422140.000,4806860.000,1779.599
422140.000,4806850.000,1780.158
422140.000,4806840.000,1781.349
422140.000,4806890.000,1772.772
422140.000,4806880.000,1775.512
422140.000,4806870.000,1777.964
422140.000,4806830.000,1781.046
422140.000,4806790.000,1785.081
422140.000,4806780.000,1784.388
422140.000,4806770.000,1782.778
422140.000,4806820.000,1781.278
422140.000,4806810.000,1782.634
422140.000,4806800.000,1784.375
422140.000,4806990.000,1784.369
422140.000,4806980.000,1779.928
422140.000,4806970.000,1776.632
422140.000,4807004.643,1790.815
422140.000,4806503.321,1783.057
422140.000,4807000.000,1788.597
422140.000,4806960.000,1774.238
422140.000,4806920.000,1769.243
422140.000,4806910.000,1769.537
422140.000,4806900.000,1770.830
422140.000,4806950.000,1772.709
422140.000,4806940.000,1770.985
422140.000,4806930.000,1770.286
422140.000,4806600.000,1776.516
422140.000,4806590.000,1777.985
422140.000,4806580.000,1778.429
422140.000,4806630.000,1773.139
422140.000,4806620.000,1774.099
422140.000,4806610.000,1775.167
422140.000,4806570.000,1779.596
422140.000,4806530.000,1781.409
422140.000,4806520.000,1781.917
422140.000,4806510.000,1782.676
